Entidad,Num_Ent,Municipio,Num_Mun,lat,lon
Puebla,21,Hueyapan,75,19.882558,-97.445863
Puebla,21,Hueytamalco,76,19.939479,-97.289041
Puebla,21,Hueytlalpan,77,20.025733,-97.698678
Puebla,21,Huitzilan de Serdán,78,19.966212,-97.693659
Puebla,21,Huitziltepec,79,18.769416,-97.880833
Puebla,21,Atlequizayan,80,20.014008,-97.624086
Puebla,21,Ixcamilpa de Guerrero,81,18.027043,-98.696573
Puebla,21,Ixcaquixtla,82,18.460096,-97.832348
Puebla,21,Ixtacamaxtitlán,83,19.623603,-97.81657
Puebla,21,Ixtepec,84,20.024937,-97.646779
Puebla,21,Izúcar de Matamoros,85,18.602231,-98.465406
Puebla,21,Jalpan,86,20.480096,-97.942631
Puebla,21,Jolalpan,87,18.320517,-98.844298
Puebla,21,Jonotla,88,20.03038,-97.574905
Puebla,21,Jopala,89,20.1628,-97.69292
Puebla,21,Juan C. Bonilla,90,19.110695,-98.329033
Puebla,21,Juan Galindo,91,20.212083,-98.002142
Puebla,21,Juan N. Méndez,92,18.540004,-97.77229
Puebla,21,Lafragua,93,19.296644,-97.298988
Puebla,21,Libres,94,19.464733,-97.687726
Puebla,21,La Magdalena Tlatlauquitepec,95,18.75852,-98.100701
Puebla,21,Mazapiltepec de Juárez,96,19.119264,-97.703501
Puebla,21,Mixtla,97,18.903081,-97.895487
Puebla,21,Molcaxac,98,18.737901,-97.911859
Puebla,21,Cañada Morelos,99,18.736994,-97.422096
Puebla,21,Naupan,100,20.228472,-98.109733
Puebla,21,Nauzontla,101,19.959038,-97.60312
Puebla,21,Nealtican,102,19.050947,-98.42773
Puebla,21,Nicolás Bravo,103,18.613223,-97.305659
Puebla,21,Nopalucan,104,19.216029,-97.823538
Puebla,21,Ocotepec,105,19.555498,-97.649218
Puebla,21,Ocoyucan,106,18.976873,-98.302546
Puebla,21,Olintla,107,20.101778,-97.684738
Puebla,21,Oriental,108,19.375803,-97.619351
Puebla,21,Pahuatlán,109,20.275726,-98.14991
Puebla,21,Palmar de Bravo,110,18.835926,-97.547507
Puebla,21,Pantepec,111,20.52182,-97.938491
Puebla,21,Petlalcingo,112,18.082201,-97.917848
Puebla,21,Piaxtla,113,18.198756,-98.260145
Puebla,21,Puebla,114,19.04399,-98.197495
Puebla,21,Quecholac,115,18.955063,-97.660449
Puebla,21,Quimixtlán,116,19.253262,-97.135678
Puebla,21,Rafael Lara Grajales,117,19.225384,-97.804551
Puebla,21,Los Reyes de Juárez,118,18.946788,-97.813104
Puebla,21,San Andrés Cholula,119,19.050944,-98.300656
Puebla,21,San Antonio Cañada,120,18.497338,-97.290001
Puebla,21,San Diego la Mesa Tochimiltzingo,121,18.809587,-98.331403
Puebla,21,San Felipe Teotlalcingo,122,19.235725,-98.495455
Puebla,21,San Felipe Tepatlán,123,20.091336,-97.796168
Puebla,21,San Gabriel Chilac,124,18.326273,-97.347982
Puebla,21,San Gregorio Atzompa,125,19.026686,-98.345766
Puebla,21,San Jerónimo Tecuanipan,126,19.014412,-98.400957
Puebla,21,San Jerónimo Xayacatlán,127,18.221269,-97.914337
Puebla,21,San José Chiapa,128,19.242071,-97.768833
Puebla,21,San José Miahuatlán,129,18.290238,-97.287655
Puebla,21,San Juan Atenco,130,19.089984,-97.540844
Puebla,21,San Juan Atzompa,131,18.746094,-98.024315
Puebla,21,San Martín Texmelucan,132,19.282908,-98.435516
Puebla,21,San Martín Totoltepec,133,18.649203,-98.346401
Puebla,21,San Matías Tlalancaleca,134,19.324427,-98.498163
Puebla,21,San Miguel Ixitlán,135,17.999518,-97.773424
Puebla,21,San Miguel Xoxtla,136,19.168303,-98.309699
Puebla,21,San Nicolás Buenos Aires,137,19.161897,-97.548412
Puebla,21,San Nicolás de los Ranchos,138,19.072589,-98.485697
Puebla,21,San Pablo Anicano,139,18.124454,-98.084033
Puebla,21,San Pedro Cholula,140,19.062484,-98.307506
Puebla,21,San Pedro Yeloixtlahuaca,141,18.117105,-98.078099
Puebla,21,San Salvador el Seco,142,19.134745,-97.64275
Puebla,21,San Salvador el Verde,143,19.269021,-98.517166
Puebla,21,San Salvador Huixcolotla,144,18.92061,-97.771789
Puebla,21,San Sebastián Tlacotepec,145,18.404646,-96.85061
Puebla,21,Santa Catarina Tlaltempan,146,18.614263,-98.0799
Puebla,21,Santa Inés Ahuatempan,147,18.412718,-98.017696
Puebla,21,Santa Isabel Cholula,148,18.994574,-98.379239
Puebla,21,Santiago Miahuatlán,149,18.553155,-97.441853
Puebla,21,Huehuetlán el Grande,150,18.738306,-98.167911
Puebla,21,Santo Tomás Hueyotlipan,151,18.891089,-97.867231
Puebla,21,Soltepec,152,19.119228,-97.708445
Puebla,21,Tecali de Herrera,153,18.901033,-97.969136
Puebla,21,Tecamachalco,154,18.884692,-97.728416
Puebla,21,Tecomatlán,155,18.11096,-98.314373
Puebla,21,Tehuacán,156,18.462184,-97.391999
Puebla,21,Tehuitzingo,157,18.331714,-98.276126
Puebla,21,Tenampulco,158,20.171319,-97.405413
Puebla,21,Teopantlán,159,18.713259,-98.262371
Puebla,21,Teotlalco,160,18.469623,-98.778269
Puebla,21,Tepanco de López,161,18.555069,-97.561498
Puebla,21,Tepango de Rodríguez,162,20.002813,-97.79627
Puebla,21,Tepatlaxco de Hidalgo,163,19.077302,-97.966617
Puebla,21,Tepeaca,164,18.966133,-97.905434
Puebla,21,Tepemaxalco,165,18.735603,-98.629055
Puebla,21,Tepeojuma,166,18.722449,-98.450289
Puebla,21,Tepetzintla,167,19.967086,-97.840975
Puebla,21,Tepexco,168,18.641633,-98.690518
Puebla,21,Tepexi de Rodríguez,169,18.581017,-97.92619
Puebla,21,Tepeyahualco,170,19.492006,-97.492252
Puebla,21,Tepeyahualco de Cuauhtémoc,171,18.813149,-97.878029
Puebla,21,Tetela de Ocampo,172,19.816758,-97.805972
Puebla,21,Teteles de Avila Castillo,173,19.85829,-97.457153
Puebla,21,Teziutlán,174,19.817991,-97.360878
Puebla,21,Tianguismanalco,175,18.977759,-98.448219
Puebla,21,Tilapa,176,18.591581,-98.55641
Puebla,21,Tlacotepec de Benito Juárez,177,18.682768,-97.65354
Puebla,21,Tlacuilotepec,178,20.326265,-98.068909
Puebla,21,Tlachichuca,179,19.115635,-97.419113
Puebla,21,Tlahuapan,180,19.330504,-98.582399
Puebla,21,Tlaltenango,181,19.170023,-98.344316
Puebla,21,Tlanepantla,182,18.865364,-97.887397
Puebla,21,Tlaola,183,20.137035,-97.924279
Puebla,21,Tlapacoya,184,20.123151,-97.851374
Puebla,21,Tlapanalá,185,18.696144,-98.537794
Puebla,21,Tlatlauquitepec,186,19.85133,-97.49667
Puebla,21,Tlaxco,187,20.423815,-98.028644
Puebla,21,Tochimilco,188,18.892924,-98.572166
Puebla,21,Tochtepec,189,18.840114,-97.825749
Puebla,21,Totoltepec de Guerrero,190,18.222541,-97.855134
Puebla,21,Tulcingo,191,18.045136,-98.44131
Puebla,21,Tuzamapan de Galeana,192,20.065617,-97.575102
Puebla,21,Tzicatlacoyan,193,18.841228,-98.048143
Puebla,21,Venustiano Carranza,194,20.504931,-97.669383
Puebla,21,Vicente Guerrero,195,18.537872,-97.202456
Puebla,21,Xayacatlán de Bravo,196,18.235576,-97.97554
Puebla,21,Xicotepec,197,20.276059,-97.958144
Puebla,21,Xicotlán,198,18.058743,-98.524949
Puebla,21,Xiutetelco,199,19.796061,-97.326518
Puebla,21,Xochiapulco,200,19.821219,-97.658699
Puebla,21,Xochiltepec,201,18.650028,-98.343484
Puebla,21,Xochitlán de Vicente Suárez,202,19.968326,-97.630093
Puebla,21,Xochitlán Todos Santos,203,18.705494,-97.775077
Puebla,21,Yaonáhuac,204,19.870895,-97.466446
Puebla,21,Yehualtepec,205,18.793291,-97.66287
Puebla,21,Zacapala,206,18.59062,-98.065329
Puebla,21,Zacapoaxtla,207,19.873036,-97.589554
Puebla,21,Zacatlán,208,19.932365,-97.960244
Puebla,21,Zapotitlán,209,18.329709,-97.475421
Puebla,21,Zapotitlán de Méndez,210,20.002123,-97.715079
Puebla,21,Zaragoza,211,19.771435,-97.555648
Puebla,21,Zautla,212,19.715124,-97.67233
Puebla,21,Zihuateutla,213,20.249621,-97.886397
Puebla,21,Zinacatepec,214,18.333268,-97.245413
Puebla,21,Zongozotla,215,19.978638,-97.726742
Puebla,21,Zoquiapan,216,20.009838,-97.595643
Puebla,21,Zoquitlán,217,18.335727,-97.017259
Querétaro,22,Amealco de Bonfil,1,20.186444,-100.144195
Querétaro,22,Pinal de Amoles,2,21.135303,-99.62754
Querétaro,22,Arroyo Seco,3,21.548036,-99.689166
Querétaro,22,Cadereyta de Montes,4,20.695023,-99.815633
Querétaro,22,Colón,5,20.788326,-100.045431
Querétaro,22,Corregidora,6,20.552436,-100.445883
Querétaro,22,Ezequiel Montes,7,20.665295,-99.898406
Querétaro,22,Huimilpan,8,20.375245,-100.274334
Querétaro,22,Jalpan de Serra,9,21.216802,-99.472911
Querétaro,22,Landa de Matamoros,10,21.183456,-99.321915
Querétaro,22,El Marqués,11,20.60657,-100.331097
Querétaro,22,Pedro Escobedo,12,20.502494,-100.14473
Querétaro,22,Peñamiller,13,21.053631,-99.814526
Querétaro,22,Querétaro,14,20.593391,-100.389957
Querétaro,22,San Joaquín,15,20.916061,-99.566359
Querétaro,22,San Juan del Río,16,20.386441,-99.999632
Querétaro,22,Tequisquiapan,17,20.518818,-99.88384
Querétaro,22,Tolimán,18,20.908149,-99.930801
Quintana Roo,23,Cozumel,1,20.503784,-86.957588
Quintana Roo,23,Felipe Carrillo Puerto,2,19.57851,-88.046587
Quintana Roo,23,Isla Mujeres,3,21.256569,-86.746092
Quintana Roo,23,Othón P. Blanco,4,18.493889,-88.297899
Quintana Roo,23,Benito Juárez,5,21.161416,-86.824811
Quintana Roo,23,José María Morelos,6,19.418438,-88.829156
Quintana Roo,23,Lázaro Cárdenas,7,21.101399,-87.487223
Quintana Roo,23,Solidaridad,8,20.628143,-87.0755
Quintana Roo,23,Tulum,9,20.210777,-87.463205
Quintana Roo,23,Bacalar,10,18.676147,-88.389353
Quintana Roo,23,Puerto Morelos,11,20.848453,-86.876177
San Luis Potosí,24,Ahualulco,1,22.400099,-101.166842
San Luis Potosí,24,Alaquines,2,22.127894,-99.600389
San Luis Potosí,24,Aquismón,3,21.621362,-99.019535
San Luis Potosí,24,Armadillo de los Infante,4,22.243591,-100.654675
San Luis Potosí,24,Cárdenas,5,22.000904,-99.642505
San Luis Potosí,24,Catorce,6,23.690449,-100.886253
San Luis Potosí,24,Cedral,7,23.819332,-100.726606
San Luis Potosí,24,Cerritos,8,22.427666,-100.279597
San Luis Potosí,24,Cerro de San Pedro,9,22.217785,-100.800463
San Luis Potosí,24,Ciudad del Maíz,10,22.399846,-99.600574
San Luis Potosí,24,Ciudad Fernández,11,21.943512,-100.011022
San Luis Potosí,24,Tancanhuitz,12,21.597319,-98.966388
San Luis Potosí,24,Ciudad Valles,13,21.986537,-99.018721
San Luis Potosí,24,Coxcatlán,14,21.541143,-98.903469
San Luis Potosí,24,Charcas,15,23.129818,-101.113352
San Luis Potosí,24,Ebano,16,22.212339,-98.377803
San Luis Potosí,24,Guadalcázar,17,22.617911,-100.399572
San Luis Potosí,24,Huehuetlán,18,21.546249,-98.966354
San Luis Potosí,24,Lagunillas,19,21.585976,-99.56697
San Luis Potosí,24,Matehuala,20,23.646359,-100.644198
San Luis Potosí,24,Mexquitic de Carmona,21,22.26656,-101.112912
San Luis Potosí,24,Moctezuma,22,22.749894,-101.085559
San Luis Potosí,24,Rayón,23,21.843724,-99.645315
San Luis Potosí,24,Rioverde,24,21.932378,-99.992923
San Luis Potosí,24,Salinas,25,22.628015,-101.715735
San Luis Potosí,24,San Antonio,26,21.620177,-98.902848
San Luis Potosí,24,San Ciro de Acosta,27,21.650007,-99.818685
San Luis Potosí,24,San Luis Potosí,28,22.151655,-100.976958
San Luis Potosí,24,San Martín Chalchicuautla,29,21.369703,-98.657238
San Luis Potosí,24,San Nicolás Tolentino,30,22.248535,-100.552076
San Luis Potosí,24,Santa Catarina,31,21.656103,-99.495694
San Luis Potosí,24,Santa María del Río,32,21.800439,-100.737109
San Luis Potosí,24,Santo Domingo,33,23.325254,-101.736303
San Luis Potosí,24,San Vicente Tancuayalab,34,21.714944,-98.585718
San Luis Potosí,24,Soledad de Graciano Sánchez,35,22.187881,-100.937274
San Luis Potosí,24,Tamasopo,36,21.923902,-99.39216
San Luis Potosí,24,Tamazunchale,37,21.262738,-98.791518
San Luis Potosí,24,Tampacán,38,21.402308,-98.727676
San Luis Potosí,24,Tampamolón Corona,39,21.560352,-98.815114
San Luis Potosí,24,Tamuín,40,22.004147,-98.775161
San Luis Potosí,24,Tanlajás,41,21.665664,-98.88807
San Luis Potosí,24,Tanquián de Escobedo,42,21.598088,-98.662063
San Luis Potosí,24,Tierra Nueva,43,21.667456,-100.573918
San Luis Potosí,24,Vanegas,44,23.883889,-100.950556
San Luis Potosí,24,Venado,45,22.931344,-101.094629
San Luis Potosí,24,Villa de Arriaga,46,21.910136,-101.38337
San Luis Potosí,24,Villa de Guadalupe,47,23.374425,-100.757897
San Luis Potosí,24,Villa de la Paz,48,23.675351,-100.713171
San Luis Potosí,24,Villa de Ramos,49,22.830931,-101.910477
San Luis Potosí,24,Villa de Reyes,50,21.803124,-100.932486
San Luis Potosí,24,Villa Hidalgo,51,22.448693,-100.678864
San Luis Potosí,24,Villa Juárez,52,22.323209,-100.266649
San Luis Potosí,24,Axtla de Terrazas,53,21.436389,-98.875
San Luis Potosí,24,Xilitla,54,21.385193,-98.989573
San Luis Potosí,24,Zaragoza,55,22.035605,-100.730967
San Luis Potosí,24,Villa de Arista,56,22.644772,-100.84902
San Luis Potosí,24,Matlapa,57,21.337504,-98.826803
San Luis Potosí,24,El Naranjo,58,22.522036,-99.322509
Sinaloa,25,Ahome,1,25.783417,-108.994343
Sinaloa,25,Angostura,2,25.36436,-108.159489
Sinaloa,25,Badiraguato,3,25.362652,-107.551018
Sinaloa,25,Concordia,4,23.287626,-106.068611
Sinaloa,25,Cosalá,5,24.411346,-106.691535
Sinaloa,25,Culiacán,6,24.808808,-107.393756
Sinaloa,25,Choix,7,26.707011,-108.322352
Sinaloa,25,Elota,8,23.915404,-106.892712
Sinaloa,25,Escuinapa,9,22.835051,-105.777876
Sinaloa,25,El Fuerte,10,26.421599,-108.619966
Sinaloa,25,Guasave,11,25.565547,-108.471818
Sinaloa,25,Mazatlán,12,23.200316,-106.422221
Sinaloa,25,Mocorito,13,25.481877,-107.921562
Sinaloa,25,Rosario,14,22.990874,-105.853757
Sinaloa,25,Salvador Alvarado,15,25.457,-108.0807
Sinaloa,25,San Ignacio,16,23.940276,-106.425497
Sinaloa,25,Sinaloa,17,25.822372,-108.222046
Sinaloa,25,Navolato,18,24.767219,-107.69676
Sonora,26,Aconchi,1,29.825873,-110.228552
Sonora,26,Agua Prieta,2,31.327815,-109.546351
Sonora,26,Alamos,3,27.02405,-108.934926
Sonora,26,Altar,4,30.713339,-111.833572
Sonora,26,Arivechi,5,28.928645,-109.187092
Sonora,26,Arizpe,6,30.336232,-110.166809
Sonora,26,Atil,7,30.843989,-111.583892
Sonora,26,Bacadéhuachi,8,29.809074,-109.140745
Sonora,26,Bacanora,9,28.984063,-109.400401
Sonora,26,Bacerac,10,30.355278,-108.929799
Sonora,26,Bacoachi,11,30.633038,-109.969008
Sonora,26,Bácum,12,27.550578,-110.082675
Sonora,26,Banámichi,13,30.007776,-110.215553
Sonora,26,Baviácora,14,29.715235,-110.165052
Sonora,26,Bavispe,15,30.480123,-108.941023
Sonora,26,Benjamín Hill,16,30.167163,-111.117922
Sonora,26,Caborca,17,30.714074,-112.148355
Sonora,26,Cajeme,18,27.496489,-109.932716
Sonora,26,Cananea,19,30.982653,-110.301671
Sonora,26,Carbó,20,29.684689,-110.954431
Sonora,26,La Colorada,21,28.802912,-110.580665
Sonora,26,Cucurpe,22,30.329192,-110.705887
Sonora,26,Cumpas,23,29.993564,-109.782497
Sonora,26,Divisaderos,24,29.615069,-109.470671
Sonora,26,Empalme,25,27.957606,-110.815993
Sonora,26,Etchojoa,26,26.910833,-109.625278
Sonora,26,Fronteras,27,30.898246,-109.560008
Sonora,26,Granados,28,29.862293,-109.310522
Sonora,26,Guaymas,29,27.923249,-110.889445
Sonora,26,Hermosillo,30,29.074892,-110.958464
Sonora,26,Huachinera,31,30.211482,-108.958816
Sonora,26,Huásabas,32,29.904188,-109.301469
Sonora,26,Huatabampo,33,26.826897,-109.644153
Sonora,26,Huépac,34,29.911269,-110.213715
Sonora,26,Imuris,35,30.77733,-110.861539
Sonora,26,Magdalena,36,30.630356,-110.969404
Sonora,26,Mazatán,37,29.003357,-110.140221
Sonora,26,Moctezuma,38,29.80218,-109.680337
Sonora,26,Naco,39,31.331547,-109.948132
Sonora,26,Nácori Chico,40,29.686325,-108.978594
Sonora,26,Nacozari de García,41,30.373723,-109.68647
Sonora,26,Navojoa,42,27.081598,-109.445546
Sonora,26,Nogales,43,31.325903,-110.945745
Sonora,26,Onavas,44,28.460539,-109.529518
Sonora,26,Opodepe,45,29.92669,-110.631087
Sonora,26,Oquitoa,46,30.742054,-111.734818
Sonora,26,Pitiquito,47,30.675996,-112.053925
Sonora,26,Puerto Peñasco,48,31.306781,-113.540131
Sonora,26,Quiriego,49,27.520488,-109.251229
Sonora,26,Rayón,50,29.714479,-110.573504
Sonora,26,Rosario,51,27.840659,-109.37077
Sonora,26,Sahuaripa,52,29.056331,-109.233371
Sonora,26,San Felipe de Jesús,53,29.858624,-110.241058
Sonora,26,San Javier,54,28.595283,-109.739461
Sonora,26,San Luis Río Colorado,55,32.479831,-114.779624
Sonora,26,San Miguel de Horcasitas,56,29.488493,-110.727163
Sonora,26,San Pedro de la Cueva,57,29.286482,-109.736109
Sonora,26,Santa Ana,58,30.543891,-111.121086
Sonora,26,Santa Cruz,59,31.231536,-110.595978
Sonora,26,Sáric,60,31.102665,-111.379073
Sonora,26,Soyopa,61,28.764215,-109.634631
Sonora,26,Suaqui Grande,62,28.395548,-109.888203
Sonora,26,Tepache,63,29.534399,-109.532373
Sonora,26,Trincheras,64,30.398621,-111.531483
Sonora,26,Tubutama,65,30.884854,-111.465844
Sonora,26,Ures,66,29.428077,-110.389583
Sonora,26,Villa Hidalgo,67,30.163106,-109.319869
Sonora,26,Villa Pesqueira,68,29.118317,-109.968909
Sonora,26,Yécora,69,28.372695,-108.925906
Sonora,26,General Plutarco Elías Calles,70,31.866396,-112.857277
Sonora,26,Benito Juárez,71,27.12781,-109.842573
Sonora,26,San Ignacio Río Muerto,72,27.411415,-110.241514
Tabasco,27,Balancán,1,17.800395,-91.533846
Tabasco,27,Cárdenas,2,17.98943,-93.376856
Tabasco,27,Centla,3,18.530111,-92.652187
Tabasco,27,Centro,4,17.987838,-92.919416
Tabasco,27,Comalcalco,5,18.266048,-93.225017
Tabasco,27,Cunduacán,6,18.065363,-93.1743
Tabasco,27,Emiliano Zapata,7,17.744582,-91.765081
Tabasco,27,Huimanguillo,8,17.835174,-93.390769
Tabasco,27,Jalapa,9,17.719729,-92.812171
Tabasco,27,Jalpa de Méndez,10,18.176848,-93.062597
Tabasco,27,Jonuta,11,18.090706,-92.138729
Tabasco,27,Macuspana,12,17.756431,-92.594071
Tabasco,27,Nacajuca,13,18.168857,-93.020043
Tabasco,27,Paraíso,14,18.39577,-93.214237
Tabasco,27,Tacotalpa,15,17.591793,-92.826284
Tabasco,27,Teapa,16,17.548284,-92.952994
Tabasco,27,Tenosique,17,17.477494,-91.425948
Tamaulipas,28,Abasolo,1,24.060837,-98.374279
Tamaulipas,28,Aldama,2,22.919306,-98.073713
Tamaulipas,28,Altamira,3,22.391553,-97.936687
Tamaulipas,28,Antiguo Morelos,4,22.54942,-99.083617
Tamaulipas,28,Burgos,5,24.94664,-98.79901
Tamaulipas,28,Bustamante,6,23.435477,-99.757808
Tamaulipas,28,Camargo,7,26.316724,-98.835989
Tamaulipas,28,Casas,8,23.727134,-98.737842
Tamaulipas,28,Ciudad Madero,9,22.246279,-97.837
Tamaulipas,28,Cruillas,10,24.755171,-98.534542
Tamaulipas,28,Gómez Farías,11,22.886455,-99.027775
Tamaulipas,28,González,12,22.827329,-98.425969
Tamaulipas,28,Güémez,13,23.919141,-99.00833
Tamaulipas,28,Guerrero,14,26.566351,-99.22763
Tamaulipas,28,Gustavo Díaz Ordaz,15,26.233967,-98.590282
Tamaulipas,28,Hidalgo,16,24.246944,-99.438056
Tamaulipas,28,Jaumave,17,23.40512,-99.375675
Tamaulipas,28,Jiménez,18,24.214493,-98.485704
Tamaulipas,28,Llera,19,23.31896,-99.02363
Tamaulipas,28,Mainero,20,24.55904,-99.612688
Tamaulipas,28,El Mante,21,22.743999,-98.971718
Tamaulipas,28,Matamoros,22,25.879915,-97.504823
Tamaulipas,28,Méndez,23,25.116548,-98.586217
Tamaulipas,28,Mier,24,26.43047,-99.148694
Tamaulipas,28,Miguel Alemán,25,26.401018,-99.026109
Tamaulipas,28,Miquihuana,26,23.57395,-99.754197
Tamaulipas,28,Nuevo Laredo,27,27.486291,-99.508493
Tamaulipas,28,Nuevo Morelos,28,22.534471,-99.221333
Tamaulipas,28,Ocampo,29,22.84504,-99.336024
Tamaulipas,28,Padilla,30,24.048799,-98.900294
Tamaulipas,28,Palmillas,31,23.301759,-99.547539
Tamaulipas,28,Reynosa,32,26.09235,-98.278129
Tamaulipas,28,Río Bravo,33,25.980996,-98.090138
Tamaulipas,28,San Carlos,34,24.581774,-98.943635
Tamaulipas,28,San Fernando,35,24.848678,-98.159621
Tamaulipas,28,San Nicolás,36,24.693641,-98.828745
Tamaulipas,28,Soto la Marina,37,23.767039,-98.20619
Tamaulipas,28,Tampico,38,22.21606,-97.858387
Tamaulipas,28,Tula,39,22.996877,-99.712998
Tamaulipas,28,Valle Hermoso,40,25.6738,-97.812454
Tamaulipas,28,Victoria,41,23.731053,-99.15125
Tamaulipas,28,Villagrán,42,24.473191,-99.488111
Tamaulipas,28,Xicoténcatl,43,22.996772,-98.945677
Tlaxcala,29,Amaxac de Guerrero,1,19.350286,-98.169569
Tlaxcala,29,Apetatitlán de Antonio Carvajal,2,19.33226,-98.196822
Tlaxcala,29,Atlangatepec,3,19.532317,-98.208534
Tlaxcala,29,Atltzayanca,4,19.431364,-97.796532
Tlaxcala,29,Apizaco,5,19.416335,-98.140612
Tlaxcala,29,Calpulalpan,6,19.588526,-98.570476
Tlaxcala,29,El Carmen Tequexquitla,7,19.324586,-97.659159
Tlaxcala,29,Cuapiaxtla,8,19.296661,-97.769375
Tlaxcala,29,Cuaxomulco,9,19.355807,-98.103122
Tlaxcala,29,Chiautempan,10,19.31398,-98.192961
Tlaxcala,29,Muñoz de Domingo Arenas,11,19.47605,-98.208886
Tlaxcala,29,Españita,12,19.462299,-98.423807
Tlaxcala,29,Huamantla,13,19.31266,-97.923103
Tlaxcala,29,Hueyotlipan,14,19.469988,-98.348498
Tlaxcala,29,Ixtacuixtla de Mariano Matamoros,15,19.326646,-98.377115
Tlaxcala,29,Ixtenco,16,19.251144,-97.895111
Tlaxcala,29,Mazatecochco de José María Morelos,17,19.179726,-98.190679
Tlaxcala,29,Contla de Juan Cuamatzi,18,19.334518,-98.167906
Tlaxcala,29,Tepetitla de Lardizábal,19,19.26753,-98.382009
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,20,19.492705,-98.472041
Tlaxcala,29,Nanacamilpa de Mariano Arista,21,19.49316,-98.536343
Tlaxcala,29,Acuamanala de Miguel Hidalgo,22,19.224675,-98.200813
Tlaxcala,29,Natívitas,23,19.234508,-98.315194
Tlaxcala,29,Panotla,24,19.315129,-98.267233
Tlaxcala,29,San Pablo del Monte,25,19.119738,-98.170416
Tlaxcala,29,Santa Cruz Tlaxcala,26,19.355795,-98.15038
Tlaxcala,29,Tenancingo,27,19.147758,-98.20253
Tlaxcala,29,Teolocholco,28,19.244394,-98.192351
Tlaxcala,29,Tepeyanco,29,19.245567,-98.236035
Tlaxcala,29,Terrenate,30,19.477438,-97.919105
Tlaxcala,29,Tetla de la Solidaridad,31,19.441416,-98.104052
Tlaxcala,29,Tetlatlahuca,32,19.231639,-98.295728
Tlaxcala,29,Tlaxcala,33,19.316553,-98.23764
Tlaxcala,29,Tlaxco,34,19.614889,-98.119201
Tlaxcala,29,Tocatlán,35,19.390452,-98.031931
Tlaxcala,29,Totolac,36,19.325644,-98.258413
Tlaxcala,29,Ziltlaltépec de Trinidad Sánchez Santos,37,19.20473,-97.908756
Tlaxcala,29,Tzompantepec,38,19.376062,-98.091171
Tlaxcala,29,Xaloztoc,39,19.40418,-98.048823
Tlaxcala,29,Xaltocan,40,19.423809,-98.210649
Tlaxcala,29,Papalotla de Xicohténcatl,41,19.169853,-98.204586
Tlaxcala,29,Xicohtzinco,42,19.175034,-98.233722
Tlaxcala,29,Yauhquemehcan,43,19.40501,-98.184011
Tlaxcala,29,Zacatelco,44,19.21615,-98.240226
Tlaxcala,29,Benito Juárez,45,19.584514,-98.426358
Tlaxcala,29,Emiliano Zapata,46,19.558806,-97.917201
Tlaxcala,29,Lázaro Cárdenas,47,19.538764,-97.983191
Tlaxcala,29,La Magdalena Tlaltelulco,48,19.277355,-98.194962
Tlaxcala,29,San Damián Texóloc,49,19.278432,-98.284624
Tlaxcala,29,San Francisco Tetlanohcan,50,19.260078,-98.16355
Tlaxcala,29,San Jerónimo Zacualpan,51,19.241712,-98.262617
Tlaxcala,29,San José Teacalco,52,19.335704,-98.064423
Tlaxcala,29,San Juan Huactzinco,53,19.237946,-98.250301
Tlaxcala,29,San Lorenzo Axocomanitla,54,19.225224,-98.248874
Tlaxcala,29,San Lucas Tecopilco,55,19.484989,-98.256542
Tlaxcala,29,Santa Ana Nopalucan,56,19.299836,-98.334189
Tlaxcala,29,Santa Apolonia Teacalco,57,19.237168,-98.308669
Tlaxcala,29,Santa Catarina Ayometla,58,19.199919,-98.214418
Tlaxcala,29,Santa Cruz Quilehtla,59,19.21318,-98.222018
Tlaxcala,29,Santa Isabel Xiloxoxtla,60,19.268064,-98.213558
Veracruz de Ignacio de la Llave,30,Acajete,1,19.586974,-97.010454
Veracruz de Ignacio de la Llave,30,Acatlán,2,19.696924,-96.842175
Veracruz de Ignacio de la Llave,30,Acayucan,3,17.948823,-94.913871
Veracruz de Ignacio de la Llave,30,Actopan,4,19.504051,-96.616881
Veracruz de Ignacio de la Llave,30,Acula,5,18.506031,-95.774584
Veracruz de Ignacio de la Llave,30,Acultzingo,6,18.718763,-97.302837
Veracruz de Ignacio de la Llave,30,Camarón de Tejeda,7,19.021175,-96.614976
Veracruz de Ignacio de la Llave,30,Alpatláhuac,8,19.119951,-97.093152
Veracruz de Ignacio de la Llave,30,Alto Lucero de Gutiérrez Barrios,9,19.623525,-96.733619
Veracruz de Ignacio de la Llave,30,Altotonga,10,19.766149,-97.245526
Veracruz de Ignacio de la Llave,30,Alvarado,11,18.774278,-95.763929
Veracruz de Ignacio de la Llave,30,Amatitlán,12,18.432344,-95.733279
Veracruz de Ignacio de la Llave,30,Naranjos Amatlán,13,21.346903,-97.686252
Veracruz de Ignacio de la Llave,30,Amatlán de los Reyes,14,18.847578,-96.915484
Veracruz de Ignacio de la Llave,30,Angel R. Cabada,15,18.595482,-95.442725
Veracruz de Ignacio de la Llave,30,La Antigua,16,19.36683,-96.371389
Veracruz de Ignacio de la Llave,30,Apazapan,17,19.320423,-96.718649
Veracruz de Ignacio de la Llave,30,Aquila,18,18.795735,-97.308123
Veracruz de Ignacio de la Llave,30,Astacinga,19,18.56683,-97.102076
Veracruz de Ignacio de la Llave,30,Atlahuilco,20,18.697427,-97.090686
